21.522553	22.336350	スイマセン
22.573268	25.028320	開始早々やらかしたかも
25.563657	29.077180	(タイピング音)
30.468105	31.613962	ちょっとまって
35.756685	36.984135	ちょっと待って謝罪するから
45.146780	45.736215	チョットマッテ(焦り)
57.984113	60.215611	ヤバい ヤバいちょっと待って
60.266202	61.046788	ヤバイヤバイ
63.403834	63.954071	ヤバい！
67.832774	70.925341	間違えてぶいっとのストリームキーで開始しちゃった
73.095416	74.659250	ちょっちょちょまってまってまてまって
74.711730	75.631789	大丈夫かなこれ
75.631789	76.627484	ちょっ……あの……
82.168495	82.846555	ちょっと待って
83.307638	84.990699	れれれれ連絡した連絡した
85.469639	86.184598	(スー……)
86.210211	87.380864	落ち着け落ち着け
88.376808	89.852993	ちょっちょっちょっと待とう
92.535838	95.924269	でっでっうっあっあっやっえっえっえっえっとー
96.299684	99.132147	え、えっとーあのー
99.132147	102.864921	だ大丈夫でっですっですかね、あのー
104.156184	106.027622	あのー
106.027622	107.879834	えっとー
107.984422	109.273084	あのえっえっあ゛っ
109.668617	111.072653	何も言い返せねぇ
111.385488	113.487732	ヤバい ヤバい
126.866644	128.293152	ワンチャン開始されてない
128.957823	130.021633	かっかも……
134.105556	137.021111	(笑い) すいませーーん
138.010635	139.276599	もう二度としません
139.580884	140.561474	ごめんなさい
141.322358	142.698481	ごめんなさい(泣き笑い)
145.031769	145.765986	大丈夫かな
146.293152	147.124943	あ大丈夫ですって
147.124943	149.124286	(過呼吸)
149.124286	155.772109	(過呼吸)(タイピング音)
155.772109	158.620431	もう高速タイピングしちゃったよユメミ
158.856599	161.640998	(笑い) ちょっ
163.253696	165.843197	ヤバいやらかしをするところだった
165.843197	166.709569	ちょっと待ってね
179.181973	181.108481	よし ちょ 大丈夫だったらしいから
184.860249	185.742381	はじめます！
196.765896	202.443175	はーぁあー はぁー↑↑
204.451950	205.508458	う゛わ゛ぁ゛ー
205.508458	207.041723	う゛わ゛ぁ゛ーってなっちゃった
242.369955	247.165215	あっあっあっやっ えっえっえーっと なんでー？
251.657982	256.516372	焦りすぎやな ちょっとまって 落ちつこ 落ち着くわ
256.516372	260.760091	(深呼吸)
260.980680	265.347664	(深呼吸)
266.924490	268.424898	もうダメぽよ
269.502222	271.116213	もうダメぽよー
273.496236	275.632245	マジでやらかしたと思った今
279.138639	279.950023	すいません(小声)
290.702449	293.565601	ヤバい地獄が始まるところだった
299.273401	301.043175	あ、危なかったわね
302.868277	304.223288	関係者の皆様
305.550816	307.600317	大変申し訳ございませんでした
309.759025	311.581655	大変申し訳ございません
318.883923	320.480068	死んだかとおもた
321.125828	322.781519	死んだと思ったマジで
322.989569	324.440975	死んだんだと思った
327.015125	329.814580	死を迎えちゃったかと思った 死んでるけど
334.094490	335.400703	あぁ～～～
339.382948	342.204082	そんなジョークを考えてる場合じゃなかったわね
345.165283	349.210612	高いところから失礼します くもの上ユメミでーすー
393.763628	394.798027	ちゃんと読むからな
454.695782	455.719410	ありがとうの舞
457.154467	458.315533	ありがとうの舞
477.379048	479.329274	初見ですいっぱいありがとう！
487.340454	488.942585	ありがとうの舞 踊っちゃった
533.327528	533.699138	よし
533.699138	534.558413	いー感じ？
568.633537	569.597120	だだーん！
578.687596	579.767460	ウインナー
651.505488	652.434286	ナニ？
698.154014	699.349365	焼くって書いてあるやつ
720.886803	723.069365	あこれこれこれこれこれ
725.508027	726.656893	今見してあげるからね
728.752472	729.826304	これのこれよ
743.951088	745.732358	この謎の 焼く
747.264127	749.371451	ヤクじゃないんだよ
749.966667	751.519751	ヤクじゃないの！
753.476803	755.363016	これはもう完全に 焼く
764.192358	766.797596	一体何を焼いているのかわからない飲み物
767.197506	769.696689	ウインナーと謎のソースと一緒に食べていこうと思います
770.329093	771.100045	(笑い)
806.885714	807.265351	これっ！
812.561474	813.558254	回るウインナー
815.490272	816.248299	(笑い)
882.613696	884.041587	これ結構じょうずじゃない
936.356621	938.388322	透明なね やつを買ってきたから
939.781315	941.718957	いつも透明なんだよな飲み物も(小声)
946.932993	947.286939	んにゅ！
951.087642	953.405578	咀嚼音苦手なセンパイに申し訳ない
955.541791	956.482381	あ皮 硬っ！
960.964059	961.793719	んん～
969.688254	975.522494	噛んだ瞬間にね 油がぴゅっ！って出てきてんにゃ゛！ってなっちゃった
973.339093	973.720295	んにゃ゛！
1119.875193	1121.012971	あんっ(食べる)
1124.101224	1127.235918	ん ん あっ 
1127.607370	1131.508503	おいしい 絶対○▲■※
1133.874580	1135.014807	ん んいひい(おいしい)
1136.036508	1137.591587	ん→ん↑ん↓ん→
1145.974422	1146.972880	んいひい(おいしい)
1181.274921	1182.342472	シャカシャカシャカシャカシャカ！
1183.172880	1184.344762	これどうやって開けるんだろう
1184.705578	1185.663923	頑張って開けます
1185.790839	1187.439456	(きゅぽん！) うえーい
1187.985102	1188.989388	あいたー
1190.324535	1192.425986	じゃあ 焼くをいただきます
1192.965805	1197.081769	焼く 焼く？ 何故 何故って感じだけど
1207.344762	1209.968617	あおいしー 美味しいよ(閉めながら)
1222.066213	1227.104739	ちょこれい…………みるくみたいな
1228.428390	1230.030975	えなんかマジでココアだわこれ
1230.843605	1231.650113	普通にココア
1235.528095	1236.966440	アイスココアだった
1238.395782	1239.922676	ワンシャンハオー シャンハオー
1240.570998	1242.014785	ヤク キメちゃったわね
1242.807664	1243.988050	ヤクキメちゃったわね
1244.377914	1248.630000	日本だとヤクってカタカナで書くとやばい薬って意味になるんだよ
1247.056712	1247.924444	やばい薬
1255.723469	1256.954308	なんで焼いちゃったんだろ
1257.000136	1258.327256	全然わかんないけど
1258.327256	1259.096236	(笑い)
1264.181406	1264.541746	ふんっ(食べる)
1319.659501	1321.025964	なめまーす
1343.332404	1345.004263	これマスタードじゃないぞ
1351.645170	1352.713197	ヤバい味がする
1356.707120	1357.635918	ヤバい味
1381.378322	1383.270204	めっちゃストレートなこと言ってもいい？
1430.024127	1431.231565	なるほどね
1436.711474	1439.172517	でもケチャップにするわ
1439.486395	1444.919728	分かりやすいんだよなユメミ絶対さぁ 絶対お世辞でも美味いとか言えないわユメミ
1445.732540	1448.954195	ユメミ 食レポ系VTuber向いてないかもしれん
1454.916032	1459.663673	マスタード 絶対ないだろ 青臭さ ユメミの俳句
1480.412177	1481.496621	焼く助かる
1482.210816	1484.191134	焼く 焼くいいわねこれ
1485.534490	1486.688095	焼く美味しいよ？
1486.933401	1487.307755	ピッ(エアコン)
1505.662404	1506.759887	焼くいいわよこれ
1512.257732	1514.858231	ん゛ん゛ん゛ん゛ん゛(咳払い)
1590.764036	1591.646395	解決しちゃった
1623.446349	1624.444807	舐めます！
1633.976599	1638.492562	あちょっと思ったより辛い まぁまぁまぁ食べよ
1644.936916	1648.058730	ん゛～～～～ん んっ！
1651.971769	1653.493764	ん～～ん んっ
1774.492222	1775.746190	お前ゆったな？
1778.694966	1780.308934	やるぞそれ ユメミは
1781.748163	1783.002200	(引き笑い)
1783.803175	1786.868390	お前ちょ 現地の人が言うんだから間違いないですよね
1787.878458	1789.283469	ユメミ信じてますよ
1813.571202	1815.434762	ぽんぺ待機じゃないんだよ
1816.183220	1818.842812	いやもうねヤクを途中に入れたら
1819.173152	1820.154286	キマっていくから
1820.436032	1822.102018	ヤクキメてくから大丈夫だよ
1825.738549	1827.892177	やばいヤクもう残りちょっとしかない
1828.382132	1828.994558	ああぁ↓あ→
1829.685986	1832.477868	ヤクが ヤクが残り少ない
1833.668209	1834.324150	やばい
1837.818798	1838.910998	(っぷあー)
1845.231474	1847.321633	ぺちゃぺちゃじゃない とろーってしてて美味しい
1847.716780	1849.957211	(笑い) ヤクへの依存度が高い
1850.554785	1851.669796	ヤク切れてきた！
1852.011497	1853.477937	ヤク切れてきた う゛～～～～
1853.477937	1857.056372	あ゛～～～ んぐぐぐぐぐががが
1857.056372	1858.890771	んぐぐぐぐぐ
1858.890771	1860.423560	ぐぐぐあっはっ
1862.158617	1862.983401	ヤク
1863.667778	1864.526304	ヤク(笑い)
1865.189773	1866.036757	あぁ～(疲れ笑い)
1885.669297	1886.203379	いんしょ(うんしょ)
1890.499048	1891.438844	よしよしよし
1892.055057	1893.064989	いただきまーす
1904.315125	1906.451156	うん？ うん
1908.076576	1910.166372	うんって言っちゃった
1910.758571	1912.057891	ホットドックの味がする
1921.010068	1925.445125	プリッツでホットドッグ味って出たらこーいう味なんだろうなって味がする
1925.445125	1928.602902	やまよーするにまさしくホットドッグってことだね
1933.351315	1935.313537	あヤクはねココアだよココア
1935.626893	1936.835034	(笑い)
1968.413605	1970.004558	んっ よいしょ
1980.482290	1981.701361	先にヤクキメとくか
1982.693878	1985.619546	へっ これが これが最後のヤクだ
1985.619546	1988.777891	うへぁ うぐぐ ぐぐぐぐ(
1988.777891	1991.093628	これが これが最後のヤクなのか
1991.093628	1992.637256	(はぁ はぁ)
1992.637256	1994.558934	貴重な 貴重なやつ
1994.558934	1996.933583	(はぁ はぁ はぁ は)
2004.949297	2006.552494	あぁなくなったー
2009.094989	2010.882971	ヤクなくなったぁ
2010.882971	2013.437120	ヤクないなったぁ
2013.890000	2015.584898	ヤクないなっちゃったちょっと
2016.861587	2017.697823	ヤバいわね
2017.697959	2019.114535	 ヤク仕入れに行かないと
2019.683265	2021.436689	(引き笑い)
2022.139025	2024.269252	ヤク ヤク仕入れに(笑い)
2025.790113	2028.541837	やばいちょ はぁ はぁ
2028.541837	2029.545805	早くもってこい！
2029.952313	2031.205556	早く次のやつを
2031.490385	2032.628481	次のやつもってこい
2039.323651	2041.835102	冷蔵庫 冷蔵庫 冷蔵庫♪
2042.519002	2044.743152	何でも出来る！になったからぁ
2045.480703	2048.516372	そう家にねヤクいっぱい持ち込んで冷やせるから
2055.372358	2056.998753	いっちゃおうかしらね
2075.887166	2088.147302	ちょっとまって出すぎちゃった ～ ヤバイヤバイ ～ たべまーす
2089.465102	2089.917483	ん゛あ゛ぁ゛！？
2106.398912	2108.191791	もぉ大変だよぉ
2115.726689	2118.815601	油が飛び出るやつがブチュ！って
2121.596054	2122.582562	パソコンに
2122.814059	2124.010816	ぶちゅ！ってなった
2163.112948	2166.154195	はじめの出来事で全部吹っ飛んだわ
2170.160363	2173.579048	(疲れ笑い)
2173.950068	2175.140340	びっくりしたー！
2178.670295	2179.355057	あぁ～
2187.563039	2189.642472	今何があったか説明してあげるわ
2260.718141	2262.646780	ぷしゅぅ！って
2262.646780	2263.801927	出ちゃって
2294.978662	2296.535170	ぶ ぶしゅっと(笑い)
2297.242857	2300.017823	ぶしゅっとキメてしまいました
2308.974875	2309.810726	反省した
2346.840431	2348.802676	悲しい事件だったわね
2351.229388	2353.644172	悲しい事件だったわね(笑い)
2362.212358	2364.760295	ユメミのね そう間違いで
2365.161406	2370.600113	センパイが もうね 今後ね間違いを犯さないようにね そーいう配信なんすよ今日は
2375.233356	2378.483991	今日はねユメミの失敗を見てもらって
2378.831315	2382.239728	センパイにはこーいう人にはならないでねっていう
2382.529819	2384.798980	そーいうね そーいう配信なんだよ
2390.407438	2393.582358	ね配信前にね ちゃんとねストリームキーをね
2394.058889	2395.480590	確認しないと！
2398.203197	2400.611633	本当にごめんなさい
2404.374150	2409.197755	あのVtuberの人特に配信する前はストリームキーを確認しようホントに
2424.804694	2426.598481	しくじり先生っていうな！
2451.162381	2452.064966	もうしません
2452.319592	2453.884830	ごめんなさい ごめんなさい
2454.263651	2457.029546	すいません すいません すいません
2457.029546	2460.015329	本当に 本当にごめんなさい ごめんなさい本当に
2462.360476	2465.970748	(過呼吸)
2485.115646	2487.228889	勉強になったでしょユメミの配信
2488.122517	2489.700680	勉強になったぁ？
2492.418027	2493.938413	勉強になりましたか
2495.471723	2497.016984	危うく出禁になるとこだった
2498.058209	2500.484512	ユメミ明日出演なんだがぁ？
2500.937211	2502.822925	ユメミ明日出演を間近に
2502.822925	2504.192086	出禁は草なんだけど
2507.993243	2509.136553	ということでね
2557.649184	2560.475782	高いところから失礼します くもの上ユメミです(高い)
2560.475782	2561.860408	聞こえてますかー？
2576.091315	2578.157937	考えただけで地獄だな
2615.205420	2615.838186	えっへん！
2679.501497	2680.418685	待ってます！
2680.674059	2681.719002	んふふふーん
2691.808118	2693.747664	ふーん おもしれー女
2733.714308	2735.171859	タピオカを産む機械
2769.397528	2771.149274	ダン！ダン！ダン！ダン！ダン！ダン！
2873.848571	2874.283039	バァン！
2922.098231	2927.206735	センパイ台湾のこと知らないからてきとーなこと言ってもばれないだろうみたいな
2929.185125	2931.437596	センパイのこと馬鹿にしてないよ(笑い)
3070.270068	3073.268073	えぇ～わかってわかってユメミのこと
3078.739592	3079.900590	わかる？わかる？
3079.900476	3081.526757	この この何？
3118.600113	3119.559660	タピオカホルダー
3119.559660	3121.355125	そうそうそうそうそうそうそうそう
3127.884331	3128.842472	これこれこれこれ
3143.058163	3144.185057	じょうずやね
3181.334127	3182.003923	コーギー
3398.042902	3400.098345	ウインナーを食べて ヤクをキメ
3400.155941	3403.639342	なんだかんだお話している間にもう一時間経ってしまいました
3412.874739	3415.314014	はーしゃっくりでそ っあー
3437.052608	3441.047959	よかったらチャンネル登録 高評価していってくれるととても嬉しいでーす
3448.813197	3451.506735	マジで5000人行っちゃったよって思いにゃがら
3451.773673	3452.621678	思いにゃがらだって
3455.323968	3457.509025	いやーもう嬉しいホントにありがとうみんなー
3461.886259	3462.757007	えへへーん
3490.435556	3491.956100	うぎぎぎぎぎぎぎぎ
3587.725918	3590.380726	お疲れ様でした また明日会いましょーういえい
3593.915283	3594.611247	んっん 喉が
3594.611247	3596.109184	喉がヤクでやられてるよ
3604.422018	3606.488617	ヤクで ヤクでやられちゃって
3807.079796	3808.824195	それではお疲れさまでしたー
3808.914331	3811.970612	シンクーラー シエシエー サイジエンー
3858.193628	3861.379977	5000人になりましたが これからもよろしくおねがいします
3861.664286	3863.434694	それじゃーねー バイバーイ ありがとーう
