2760.605677	2761.369687	ガチで行きます
2761.399798	2762.207926	はい どうぞー
2762.966778	2763.908811	いきまーす
2764.961972	2767.145905	カウント10
2767.145905	2769.372779	カウント9
2769.371191	2771.642696	カウント8
2771.642696	2773.808407	カウント7
2773.808407	2776.191853	カウント6
2776.191853	2778.458619	カウント5
2778.458619	2780.704327	カウント4
2780.704327	2783.014138	カウント3
2783.014138	2785.336114	カウント2
2785.336114	2787.723678	カウント1
2787.723678	2788.717409	カウント0
2789.649713	2791.068188	はいっ どうでしょう
2791.215228	2792.656022	健全ではなかったわね
2792.656022	2794.279521	なんでですかぁ～？！
2794.279521	2795.157569	ちゃんと…
2795.157569	2798.920537	健全ではないでしょ いやもうカウントダウンネタと言われたらそーいうことでしょう
2798.920537	2800.372469	私はガチでいきます
2800.682845	2802.679477	まぁガチだったわね (笑)
2802.679477	2804.151061	どうぞお楽しみください
2804.151061	2805.409474	これで (お楽しみ(笑))
