1.801199	2.305234	ちんちん
1.801199	2.920965	ちんちんじゃないです
10.651634	11.700917	おちんちん
15.862517	17.142630	事務所NGが出たので
21.577338	22.351786	ちんぽにゃ！！
25.824425	26.481801	ユメミさん！
26.855888	27.553013	ど～ぞ！
27.651527	28.601441	私はもう
29.442729	30.592116	おちんちんダメなんで
29.442729	30.000246	おちんちん
38.111882	39.354127	私思うわけであります
49.480749	49.991194	ちんぽにゃ (小声)
54.635490	55.210568	ちんぽにゃ
58.495886	58.987046	ちんぽにゃ
60.883234	61.507313	なにこれ
63.344626	63.876257	ちんぽにゃ
72.292268	74.728600	えぇーそんなぁー
77.584547	78.852251	るな困っちゃう
80.675501	81.541746	Pさんの！
82.181886	82.902774	おちんちん
86.416170	87.994897	とても助かりました！
94.573308	95.647274	なんでぇ？
101.610839	103.096803	配信お疲れさまでした
104.515684	105.327379	おちんちん (笑)
105.720389	106.519461	タスカリマシタ
112.746168	113.768073	おちんちん おちんちん
125.542660	126.725010	おちんちんの流れですか？
125.590614	126.335307	おちんちんの流れ
128.895722	129.425901	おちんちん
128.895722	130.790041	おちんちんの流れにしちゃダメです
134.244596	134.834659	おちんちん
134.262176	135.409940	おちんちんナシです
135.482687	136.310360	ダメですよ
