107.419903	109.413462	ああぁああ あっあっあっあっ
111.844706	112.272418	んしょ(小声)
115.019454	118.004805	高いところから失礼します くもの上ユメミです
120.328923	120.980816	んふふぅ
126.610848	128.479758	ゆっくりしていってくださーい
292.294013	294.005769	可愛かった～ぁ？
359.897891	361.240394	ユメミのキス顔
403.482258	420.617025	ユメミが歯医者さんで歯茎を針でツンツンされて歯周病になってないか確認されている時の顔マネやりまーす
502.339945	504.912215	もう一回だけやるから これラストだよ
505.311004	507.435886	センパイちゃんと今からやるから
507.926762	508.981150	目に焼き付けてね
1096.302917	1099.968994	いやぁ別に？そんなこと無いけど
1110.860008	1114.108891	別にそんなこと無いけど 結婚とかぜんぜん
1116.471498	1119.446852	結婚とかぜんぜん考えてないけどなー
1149.767352	1154.396116	(笑い) そ、そうなんだぁ～
1158.237866	1160.133524	罵倒ロリママ人妻
1160.832905	1163.682705	ユメミもう肩書多すぎるよぉ
1163.750571	1166.007095	もうちょっと増えちゃだめだよ
1170.090134	1171.459312	プロデューサーとかしてるかも
1172.473601	1178.512100	え え 男性とかそーいうのはあまり興味ないんですけど
1178.512100	1183.568985	いじいじいじいじ キラリと光る指輪 みたいな
1183.568985	1186.692590	(笑い)
1195.296433	1197.641791	ユメミの歯とかカラフルにできそう
1200.840188	1201.974943	怒られそうでも
1206.193098	1206.876828	ユメミさん！(怒)
1223.186069	1225.578008	ゲーミングトゥース
1229.280620	1232.394296	ウケるなぁちょっとマジでやりたくなるわそれ
1234.115754	1235.613983	めっちゃやりたいそれ
1371.774339	1373.271593	ドンッ！ドンッ！ドンッ！ドンッ！
1731.986929	1733.481960	やーい ざこざこ(煽り)
1734.064214	1736.391607	童貞さん？(ドスの利いた声)
1787.742217	1789.109712	童貞なのかしらないけど
1819.688936	1820.775904	これだから童貞は
3722.740614	3723.771553	えへへぇ～
